Fecha;Rango_edad;Sexo;Casos;Hospitalizados;Ingresos_uci;Fallecidos
09/05/2021;40 a 49;Mujer;2759;179;14;1
09/05/2021;50 a 59;Mujer;2483;265;24;5
09/05/2021;60 a 69;Mujer;1695;288;48;16
09/05/2021;70 a 79;Mujer;1173;335;48;37
09/05/2021;80 a 89;Mujer;1117;449;9;115
09/05/2021;90 a 99;Mujer;587;243;0;96
09/05/2021;Mayor de 100;Mujer;21;10;0;6
10/05/2021;0 a 9;Hombre;1039;20;3;0
10/05/2021;10 a 19;Hombre;1584;7;1;0
10/05/2021;20 a 29;Hombre;1719;36;3;0
10/05/2021;30 a 39;Hombre;1777;79;13;1
10/05/2021;40 a 49;Hombre;2316;238;31;1
10/05/2021;50 a 59;Hombre;2106;352;67;10
10/05/2021;60 a 69;Hombre;1684;407;90;19
10/05/2021;70 a 79;Hombre;1124;453;112;66
10/05/2021;80 a 89;Hombre;715;396;18;120
10/05/2021;90 a 99;Hombre;196;124;0;67
10/05/2021;Mayor de 100;Hombre;6;5;0;4
10/05/2021;0 a 9;Mujer;1066;16;0;0
10/05/2021;10 a 19;Mujer;1582;15;0;0
10/05/2021;20 a 29;Mujer;1839;35;2;0
10/05/2021;30 a 39;Mujer;2116;103;6;0
10/05/2021;40 a 49;Mujer;2763;181;14;1
10/05/2021;50 a 59;Mujer;2485;267;25;5
10/05/2021;60 a 69;Mujer;1695;288;48;16
10/05/2021;70 a 79;Mujer;1175;335;48;37
10/05/2021;80 a 89;Mujer;1117;449;9;115
10/05/2021;90 a 99;Mujer;588;243;0;96
10/05/2021;Mayor de 100;Mujer;21;10;0;6
11/05/2021;0 a 9;Hombre;1040;20;3;0
11/05/2021;10 a 19;Hombre;1585;7;1;0
11/05/2021;20 a 29;Hombre;1725;36;3;0
11/05/2021;30 a 39;Hombre;1781;79;13;1
11/05/2021;40 a 49;Hombre;2323;239;31;1
11/05/2021;50 a 59;Hombre;2109;354;67;10
11/05/2021;60 a 69;Hombre;1688;407;91;19
11/05/2021;70 a 79;Hombre;1124;454;112;66
11/05/2021;80 a 89;Hombre;715;396;18;120
11/05/2021;90 a 99;Hombre;196;124;0;67
11/05/2021;Mayor de 100;Hombre;6;5;0;4
11/05/2021;0 a 9;Mujer;1067;16;0;0
11/05/2021;10 a 19;Mujer;1589;15;0;0
11/05/2021;20 a 29;Mujer;1842;36;2;0
11/05/2021;30 a 39;Mujer;2119;103;6;0
11/05/2021;40 a 49;Mujer;2765;181;14;1
11/05/2021;50 a 59;Mujer;2487;268;26;5
11/05/2021;60 a 69;Mujer;1696;288;48;16
11/05/2021;70 a 79;Mujer;1176;335;49;37
11/05/2021;80 a 89;Mujer;1117;449;9;115
11/05/2021;90 a 99;Mujer;588;243;0;96
11/05/2021;Mayor de 100;Mujer;21;10;0;6
12/05/2021;0 a 9;Hombre;1041;20;3;0
12/05/2021;10 a 19;Hombre;1588;7;1;0
12/05/2021;20 a 29;Hombre;1727;36;3;0
12/05/2021;30 a 39;Hombre;1784;80;13;1
12/05/2021;40 a 49;Hombre;2329;239;32;1
12/05/2021;50 a 59;Hombre;2113;357;67;10
12/05/2021;60 a 69;Hombre;1690;407;91;19
12/05/2021;70 a 79;Hombre;1126;455;112;66
12/05/2021;80 a 89;Hombre;715;396;18;120
12/05/2021;90 a 99;Hombre;196;124;0;67
12/05/2021;Mayor de 100;Hombre;6;5;0;4
12/05/2021;0 a 9;Mujer;1070;16;0;0
12/05/2021;10 a 19;Mujer;1593;15;0;0
12/05/2021;20 a 29;Mujer;1845;36;2;0
12/05/2021;30 a 39;Mujer;2119;103;6;0
12/05/2021;40 a 49;Mujer;2772;182;14;1
12/05/2021;50 a 59;Mujer;2490;270;26;5
12/05/2021;60 a 69;Mujer;1697;289;48;16
12/05/2021;70 a 79;Mujer;1177;335;49;37
12/05/2021;80 a 89;Mujer;1119;450;9;115
12/05/2021;90 a 99;Mujer;588;243;0;96
12/05/2021;Mayor de 100;Mujer;21;10;0;6
13/05/2021;0 a 9;Hombre;1046;20;3;0
13/05/2021;10 a 19;Hombre;1595;7;1;0
13/05/2021;20 a 29;Hombre;1729;36;3;0
13/05/2021;30 a 39;Hombre;1784;80;13;1
13/05/2021;40 a 49;Hombre;2333;240;32;1
13/05/2021;50 a 59;Hombre;2116;357;67;10
13/05/2021;60 a 69;Hombre;1691;408;91;19
13/05/2021;70 a 79;Hombre;1127;456;113;66
13/05/2021;80 a 89;Hombre;716;397;18;120
13/05/2021;90 a 99;Hombre;196;124;0;67
13/05/2021;Mayor de 100;Hombre;6;5;0;4
13/05/2021;0 a 9;Mujer;1072;16;0;0
13/05/2021;10 a 19;Mujer;1594;17;0;0
13/05/2021;20 a 29;Mujer;1848;36;2;0
13/05/2021;30 a 39;Mujer;2123;104;6;0
13/05/2021;40 a 49;Mujer;2775;183;14;1
13/05/2021;50 a 59;Mujer;2494;271;26;5
13/05/2021;60 a 69;Mujer;1699;290;48;16
13/05/2021;70 a 79;Mujer;1180;335;49;37
13/05/2021;80 a 89;Mujer;1119;450;9;115
13/05/2021;90 a 99;Mujer;589;243;0;96
13/05/2021;Mayor de 100;Mujer;21;10;0;6
14/05/2021;0 a 9;Hombre;1047;20;3;0
14/05/2021;10 a 19;Hombre;1596;7;1;0
14/05/2021;20 a 29;Hombre;1730;36;3;0
14/05/2021;30 a 39;Hombre;1785;81;13;1
14/05/2021;40 a 49;Hombre;2335;241;33;1
14/05/2021;50 a 59;Hombre;2119;358;67;10
14/05/2021;60 a 69;Hombre;1692;408;91;19
14/05/2021;70 a 79;Hombre;1127;456;113;66
14/05/2021;80 a 89;Hombre;716;397;18;121
14/05/2021;90 a 99;Hombre;196;124;0;67
14/05/2021;Mayor de 100;Hombre;6;5;0;4
14/05/2021;0 a 9;Mujer;1072;16;0;0
14/05/2021;10 a 19;Mujer;1596;17;0;0
14/05/2021;20 a 29;Mujer;1849;36;2;0
14/05/2021;30 a 39;Mujer;2125;104;6;0
14/05/2021;40 a 49;Mujer;2777;184;15;1
14/05/2021;50 a 59;Mujer;2495;271;26;5
14/05/2021;60 a 69;Mujer;1701;291;49;16
14/05/2021;70 a 79;Mujer;1180;337;49;37
14/05/2021;80 a 89;Mujer;1119;450;9;115
14/05/2021;90 a 99;Mujer;589;243;0;96
14/05/2021;Mayor de 100;Mujer;21;10;0;6
15/05/2021;0 a 9;Hombre;1049;20;3;0
15/05/2021;10 a 19;Hombre;1598;7;1;0
15/05/2021;20 a 29;Hombre;1733;36;3;0
15/05/2021;30 a 39;Hombre;1788;81;13;1
15/05/2021;40 a 49;Hombre;2337;241;33;1
15/05/2021;50 a 59;Hombre;2120;359;67;10
15/05/2021;60 a 69;Hombre;1696;408;92;19
15/05/2021;70 a 79;Hombre;1127;456;113;66
15/05/2021;80 a 89;Hombre;717;398;18;121
15/05/2021;90 a 99;Hombre;196;124;0;67
15/05/2021;Mayor de 100;Hombre;6;5;0;4
15/05/2021;0 a 9;Mujer;1074;16;0;0
15/05/2021;10 a 19;Mujer;1597;17;0;0
15/05/2021;20 a 29;Mujer;1850;36;2;0
15/05/2021;30 a 39;Mujer;2127;104;6;0
15/05/2021;40 a 49;Mujer;2780;184;15;1
15/05/2021;50 a 59;Mujer;2496;272;26;5
15/05/2021;60 a 69;Mujer;1701;291;49;16
15/05/2021;70 a 79;Mujer;1180;337;49;37
15/05/2021;80 a 89;Mujer;1119;450;10;115
15/05/2021;90 a 99;Mujer;589;243;0;96
15/05/2021;Mayor de 100;Mujer;21;10;0;6
16/05/2021;0 a 9;Hombre;1052;21;3;0
16/05/2021;10 a 19;Hombre;1602;7;1;0
16/05/2021;20 a 29;Hombre;1734;36;3;0
16/05/2021;30 a 39;Hombre;1790;81;13;1
16/05/2021;40 a 49;Hombre;2339;242;33;1
16/05/2021;50 a 59;Hombre;2121;359;67;10
16/05/2021;60 a 69;Hombre;1699;409;92;19
16/05/2021;70 a 79;Hombre;1127;456;113;66
16/05/2021;80 a 89;Hombre;717;398;18;121
16/05/2021;90 a 99;Hombre;196;124;0;67
16/05/2021;Mayor de 100;Hombre;6;5;0;4
16/05/2021;0 a 9;Mujer;1075;16;0;0
16/05/2021;10 a 19;Mujer;1600;17;0;0
16/05/2021;20 a 29;Mujer;1853;36;2;0
16/05/2021;30 a 39;Mujer;2127;104;6;0
16/05/2021;40 a 49;Mujer;2780;184;16;1
16/05/2021;50 a 59;Mujer;2498;272;26;5
16/05/2021;60 a 69;Mujer;1701;291;49;16
16/05/2021;70 a 79;Mujer;1181;337;49;37
16/05/2021;80 a 89;Mujer;1119;450;10;115
16/05/2021;90 a 99;Mujer;589;243;0;96
16/05/2021;Mayor de 100;Mujer;21;10;0;6
17/05/2021;0 a 9;Hombre;1053;21;3;0
17/05/2021;10 a 19;Hombre;1603;7;1;0
17/05/2021;20 a 29;Hombre;1737;36;3;0
17/05/2021;30 a 39;Hombre;1793;81;13;1
17/05/2021;40 a 49;Hombre;2343;242;33;1
17/05/2021;50 a 59;Hombre;2125;359;67;10
17/05/2021;60 a 69;Hombre;1703;409;92;19
17/05/2021;70 a 79;Hombre;1127;456;113;66
17/05/2021;80 a 89;Hombre;717;398;18;121
17/05/2021;90 a 99;Hombre;196;124;0;67
17/05/2021;Mayor de 100;Hombre;6;5;0;4
17/05/2021;0 a 9;Mujer;1076;16;0;0
17/05/2021;10 a 19;Mujer;1602;17;0;0
17/05/2021;20 a 29;Mujer;1857;36;2;0
17/05/2021;30 a 39;Mujer;2128;104;6;0
17/05/2021;40 a 49;Mujer;2787;184;16;1
17/05/2021;50 a 59;Mujer;2501;272;26;5
17/05/2021;60 a 69;Mujer;1703;292;50;16
17/05/2021;70 a 79;Mujer;1181;337;49;37
17/05/2021;80 a 89;Mujer;1119;450;10;115
17/05/2021;90 a 99;Mujer;589;243;0;96
17/05/2021;Mayor de 100;Mujer;21;10;0;6
18/05/2021;0 a 9;Hombre;1054;21;3;0
18/05/2021;10 a 19;Hombre;1604;7;1;0
18/05/2021;20 a 29;Hombre;1737;37;3;0
18/05/2021;30 a 39;Hombre;1796;81;13;1
18/05/2021;40 a 49;Hombre;2349;244;33;1
18/05/2021;50 a 59;Hombre;2126;359;67;10
18/05/2021;60 a 69;Hombre;1705;411;93;19
18/05/2021;70 a 79;Hombre;1128;456;113;66
18/05/2021;80 a 89;Hombre;717;398;18;121
18/05/2021;90 a 99;Hombre;196;124;0;67
18/05/2021;Mayor de 100;Hombre;6;5;0;4
18/05/2021;0 a 9;Mujer;1081;16;0;0
18/05/2021;10 a 19;Mujer;1603;17;0;0
18/05/2021;20 a 29;Mujer;1860;36;2;0
18/05/2021;30 a 39;Mujer;2134;105;6;0
18/05/2021;40 a 49;Mujer;2793;184;16;1
18/05/2021;50 a 59;Mujer;2504;273;26;5
18/05/2021;60 a 69;Mujer;1703;292;50;16
18/05/2021;70 a 79;Mujer;1181;338;49;37
18/05/2021;80 a 89;Mujer;1119;450;10;115
18/05/2021;90 a 99;Mujer;589;243;0;96
18/05/2021;Mayor de 100;Mujer;21;10;0;6
19/05/2021;0 a 9;Hombre;1055;21;3;0
19/05/2021;10 a 19;Hombre;1606;7;1;0
19/05/2021;20 a 29;Hombre;1740;37;3;0
19/05/2021;30 a 39;Hombre;1796;81;13;1
19/05/2021;40 a 49;Hombre;2352;245;33;1
19/05/2021;50 a 59;Hombre;2128;360;67;10
19/05/2021;60 a 69;Hombre;1705;411;94;19
19/05/2021;70 a 79;Hombre;1129;457;113;66
19/05/2021;80 a 89;Hombre;717;398;18;121
19/05/2021;90 a 99;Hombre;196;124;0;67
19/05/2021;Mayor de 100;Hombre;6;5;0;4
19/05/2021;0 a 9;Mujer;1081;16;0;0
19/05/2021;10 a 19;Mujer;1603;17;0;0
19/05/2021;20 a 29;Mujer;1860;36;2;0
19/05/2021;30 a 39;Mujer;2137;105;6;0
19/05/2021;40 a 49;Mujer;2797;185;16;1
19/05/2021;50 a 59;Mujer;2506;273;26;5
19/05/2021;60 a 69;Mujer;1707;293;50;16
19/05/2021;70 a 79;Mujer;1181;338;49;37
19/05/2021;80 a 89;Mujer;1120;450;10;115
19/05/2021;90 a 99;Mujer;589;243;0;96
19/05/2021;Mayor de 100;Mujer;21;10;0;6
20/05/2021;0 a 9;Hombre;1057;21;3;0
20/05/2021;10 a 19;Hombre;1609;7;1;0
20/05/2021;20 a 29;Hombre;1741;37;3;0
20/05/2021;30 a 39;Hombre;1796;81;13;1
20/05/2021;40 a 49;Hombre;2355;246;33;1
20/05/2021;50 a 59;Hombre;2129;361;67;10
20/05/2021;60 a 69;Hombre;1705;411;94;19
20/05/2021;70 a 79;Hombre;1129;457;113;66
20/05/2021;80 a 89;Hombre;717;398;18;121
20/05/2021;90 a 99;Hombre;196;124;0;67
20/05/2021;Mayor de 100;Hombre;6;5;0;4
20/05/2021;0 a 9;Mujer;1081;16;0;0
20/05/2021;10 a 19;Mujer;1605;17;0;0
20/05/2021;20 a 29;Mujer;1862;36;2;0
20/05/2021;30 a 39;Mujer;2141;105;6;0
20/05/2021;40 a 49;Mujer;2802;185;16;1
20/05/2021;50 a 59;Mujer;2509;274;26;6
20/05/2021;60 a 69;Mujer;1709;293;50;16
20/05/2021;70 a 79;Mujer;1181;338;49;37
20/05/2021;80 a 89;Mujer;1122;451;10;115
20/05/2021;90 a 99;Mujer;589;243;0;96
20/05/2021;Mayor de 100;Mujer;21;10;0;6
21/05/2021;0 a 9;Hombre;1064;21;3;0
21/05/2021;10 a 19;Hombre;1614;7;1;0
21/05/2021;20 a 29;Hombre;1749;37;3;0
21/05/2021;30 a 39;Hombre;1798;81;13;1
21/05/2021;40 a 49;Hombre;2358;246;33;1
21/05/2021;50 a 59;Hombre;2136;361;67;10
21/05/2021;60 a 69;Hombre;1705;411;94;19
21/05/2021;70 a 79;Hombre;1130;457;113;67
21/05/2021;80 a 89;Hombre;717;398;18;121
21/05/2021;90 a 99;Hombre;196;124;0;67
21/05/2021;Mayor de 100;Hombre;6;5;0;4
21/05/2021;0 a 9;Mujer;1083;16;0;0
21/05/2021;10 a 19;Mujer;1606;17;0;0
21/05/2021;20 a 29;Mujer;1868;36;2;0
21/05/2021;30 a 39;Mujer;2144;105;6;0
21/05/2021;40 a 49;Mujer;2804;185;16;1
21/05/2021;50 a 59;Mujer;2511;274;26;6
21/05/2021;60 a 69;Mujer;1711;294;50;16
21/05/2021;70 a 79;Mujer;1181;338;49;37
21/05/2021;80 a 89;Mujer;1122;451;10;115
21/05/2021;90 a 99;Mujer;589;243;0;96
21/05/2021;Mayor de 100;Mujer;21;10;0;6
22/05/2021;0 a 9;Hombre;1067;21;3;0
22/05/2021;10 a 19;Hombre;1615;7;1;0
22/05/2021;20 a 29;Hombre;1754;38;3;0
22/05/2021;30 a 39;Hombre;1801;81;13;1
22/05/2021;40 a 49;Hombre;2359;247;33;1
22/05/2021;50 a 59;Hombre;2136;362;67;10
22/05/2021;60 a 69;Hombre;1706;411;94;19
22/05/2021;70 a 79;Hombre;1130;457;113;67
22/05/2021;80 a 89;Hombre;717;398;18;121
22/05/2021;90 a 99;Hombre;197;125;0;67
22/05/2021;Mayor de 100;Hombre;6;5;0;4
22/05/2021;0 a 9;Mujer;1083;16;0;0
22/05/2021;10 a 19;Mujer;1608;17;0;0
22/05/2021;20 a 29;Mujer;1871;36;2;0
22/05/2021;30 a 39;Mujer;2144;105;6;0
22/05/2021;40 a 49;Mujer;2805;186;16;1
22/05/2021;50 a 59;Mujer;2514;274;26;6
22/05/2021;60 a 69;Mujer;1711;294;50;16
22/05/2021;70 a 79;Mujer;1181;338;49;37
22/05/2021;80 a 89;Mujer;1122;451;10;115
22/05/2021;90 a 99;Mujer;590;243;0;96
22/05/2021;Mayor de 100;Mujer;21;10;0;6
23/05/2021;0 a 9;Hombre;1068;21;3;0
23/05/2021;10 a 19;Hombre;1619;7;1;0
23/05/2021;20 a 29;Hombre;1759;38;3;0
23/05/2021;30 a 39;Hombre;1803;81;13;1
23/05/2021;40 a 49;Hombre;2361;247;33;1
23/05/2021;50 a 59;Hombre;2137;362;67;10
23/05/2021;60 a 69;Hombre;1708;412;94;19
23/05/2021;70 a 79;Hombre;1130;457;113;67
23/05/2021;80 a 89;Hombre;717;398;18;121
23/05/2021;90 a 99;Hombre;197;125;0;67
23/05/2021;Mayor de 100;Hombre;6;5;0;4
23/05/2021;0 a 9;Mujer;1083;16;0;0
23/05/2021;10 a 19;Mujer;1611;17;0;0
23/05/2021;20 a 29;Mujer;1874;37;3;0
23/05/2021;30 a 39;Mujer;2144;105;6;0
23/05/2021;40 a 49;Mujer;2806;186;16;1
23/05/2021;50 a 59;Mujer;2516;274;26;6
23/05/2021;60 a 69;Mujer;1711;294;50;16
23/05/2021;70 a 79;Mujer;1182;338;49;37
23/05/2021;80 a 89;Mujer;1122;451;10;115
23/05/2021;90 a 99;Mujer;590;243;0;96
23/05/2021;Mayor de 100;Mujer;21;10;0;6
24/05/2021;0 a 9;Hombre;1071;21;3;0
24/05/2021;10 a 19;Hombre;1624;7;1;0
24/05/2021;20 a 29;Hombre;1766;38;3;0
24/05/2021;30 a 39;Hombre;1805;81;13;1
24/05/2021;40 a 49;Hombre;2362;247;33;1
24/05/2021;50 a 59;Hombre;2140;362;67;10
24/05/2021;60 a 69;Hombre;1709;412;94;19
24/05/2021;70 a 79;Hombre;1130;457;113;67
24/05/2021;80 a 89;Hombre;717;398;18;121
24/05/2021;90 a 99;Hombre;197;125;0;67
24/05/2021;Mayor de 100;Hombre;6;5;0;4
24/05/2021;0 a 9;Mujer;1085;16;0;0
24/05/2021;10 a 19;Mujer;1616;17;0;0
24/05/2021;20 a 29;Mujer;1875;38;3;0
24/05/2021;30 a 39;Mujer;2147;105;6;0
24/05/2021;40 a 49;Mujer;2809;186;16;1
24/05/2021;50 a 59;Mujer;2522;274;26;6
24/05/2021;60 a 69;Mujer;1711;294;50;16
24/05/2021;70 a 79;Mujer;1183;338;49;37
24/05/2021;80 a 89;Mujer;1122;451;10;115
24/05/2021;90 a 99;Mujer;590;243;0;96
24/05/2021;Mayor de 100;Mujer;21;10;0;6
25/05/2021;0 a 9;Hombre;1072;21;3;0
25/05/2021;10 a 19;Hombre;1627;7;1;0
25/05/2021;20 a 29;Hombre;1769;38;3;0
25/05/2021;30 a 39;Hombre;1807;81;13;1
25/05/2021;40 a 49;Hombre;2366;247;34;1
25/05/2021;50 a 59;Hombre;2144;363;67;10
25/05/2021;60 a 69;Hombre;1710;412;94;19
25/05/2021;70 a 79;Hombre;1130;457;113;67
25/05/2021;80 a 89;Hombre;717;398;18;121
25/05/2021;90 a 99;Hombre;197;125;0;67
25/05/2021;Mayor de 100;Hombre;6;5;0;4
25/05/2021;0 a 9;Mujer;1088;16;0;0
25/05/2021;10 a 19;Mujer;1618;17;0;0
25/05/2021;20 a 29;Mujer;1876;39;3;0
25/05/2021;30 a 39;Mujer;2149;105;6;0
25/05/2021;40 a 49;Mujer;2811;186;16;1
25/05/2021;50 a 59;Mujer;2525;274;26;6
25/05/2021;60 a 69;Mujer;1712;294;50;16
25/05/2021;70 a 79;Mujer;1183;338;49;37
25/05/2021;80 a 89;Mujer;1122;451;10;115
25/05/2021;90 a 99;Mujer;590;243;0;96
25/05/2021;Mayor de 100;Mujer;21;10;0;6
26/05/2021;0 a 9;Hombre;1075;21;3;0
26/05/2021;10 a 19;Hombre;1630;7;1;0
26/05/2021;20 a 29;Hombre;1771;38;3;0
26/05/2021;30 a 39;Hombre;1812;81;13;1
26/05/2021;40 a 49;Hombre;2369;247;35;1
26/05/2021;50 a 59;Hombre;2146;364;67;10
26/05/2021;60 a 69;Hombre;1712;413;94;19
26/05/2021;70 a 79;Hombre;1130;457;113;67
26/05/2021;80 a 89;Hombre;717;398;18;121
26/05/2021;90 a 99;Hombre;197;125;0;67
26/05/2021;Mayor de 100;Hombre;6;5;0;4
26/05/2021;0 a 9;Mujer;1089;16;0;0
26/05/2021;10 a 19;Mujer;1623;17;0;0
26/05/2021;20 a 29;Mujer;1882;39;3;0
26/05/2021;30 a 39;Mujer;2153;106;6;0
26/05/2021;40 a 49;Mujer;2818;186;16;1
26/05/2021;50 a 59;Mujer;2526;274;26;6
26/05/2021;60 a 69;Mujer;1713;294;51;16
26/05/2021;70 a 79;Mujer;1183;338;49;38
26/05/2021;80 a 89;Mujer;1126;451;10;115
26/05/2021;90 a 99;Mujer;590;243;0;96
26/05/2021;Mayor de 100;Mujer;21;10;0;6
27/05/2021;0 a 9;Hombre;1076;21;3;0
27/05/2021;10 a 19;Hombre;1632;7;1;0
27/05/2021;20 a 29;Hombre;1773;38;3;0
27/05/2021;30 a 39;Hombre;1815;81;13;1
27/05/2021;40 a 49;Hombre;2376;248;35;1
27/05/2021;50 a 59;Hombre;2151;364;68;10
27/05/2021;60 a 69;Hombre;1713;413;95;19
27/05/2021;70 a 79;Hombre;1130;457;113;67
27/05/2021;80 a 89;Hombre;717;398;18;121
27/05/2021;90 a 99;Hombre;198;125;0;67
27/05/2021;Mayor de 100;Hombre;6;5;0;4
27/05/2021;0 a 9;Mujer;1094;16;0;0
27/05/2021;10 a 19;Mujer;1627;17;0;0
27/05/2021;20 a 29;Mujer;1884;39;3;0
27/05/2021;30 a 39;Mujer;2154;106;6;0
27/05/2021;40 a 49;Mujer;2823;186;16;1
27/05/2021;50 a 59;Mujer;2530;274;26;6
27/05/2021;60 a 69;Mujer;1713;294;51;16
27/05/2021;70 a 79;Mujer;1183;338;49;38
27/05/2021;80 a 89;Mujer;1126;451;10;115
27/05/2021;90 a 99;Mujer;590;243;0;96
27/05/2021;Mayor de 100;Mujer;21;10;0;6
28/05/2021;0 a 9;Hombre;1076;21;3;0
28/05/2021;10 a 19;Hombre;1633;7;1;0
28/05/2021;20 a 29;Hombre;1775;38;3;0
28/05/2021;30 a 39;Hombre;1817;81;13;1
28/05/2021;40 a 49;Hombre;2376;248;35;1
28/05/2021;50 a 59;Hombre;2153;364;68;10
28/05/2021;60 a 69;Hombre;1714;413;95;19
28/05/2021;70 a 79;Hombre;1131;457;113;67
28/05/2021;80 a 89;Hombre;718;398;18;121
28/05/2021;90 a 99;Hombre;198;125;0;67
28/05/2021;Mayor de 100;Hombre;6;5;0;4
28/05/2021;0 a 9;Mujer;1094;16;0;0
28/05/2021;10 a 19;Mujer;1628;17;0;0
28/05/2021;20 a 29;Mujer;1884;39;3;0
28/05/2021;30 a 39;Mujer;2157;106;6;0
28/05/2021;40 a 49;Mujer;2824;186;16;1
28/05/2021;50 a 59;Mujer;2530;274;26;6
28/05/2021;60 a 69;Mujer;1715;295;51;16
28/05/2021;70 a 79;Mujer;1184;338;49;38
28/05/2021;80 a 89;Mujer;1126;451;10;115
28/05/2021;90 a 99;Mujer;591;243;0;96
28/05/2021;Mayor de 100;Mujer;21;10;0;6
29/05/2021;0 a 9;Hombre;1078;21;3;0
29/05/2021;10 a 19;Hombre;1634;7;1;0
29/05/2021;20 a 29;Hombre;1775;38;3;0
29/05/2021;30 a 39;Hombre;1819;81;13;1
29/05/2021;40 a 49;Hombre;2379;248;35;1
29/05/2021;50 a 59;Hombre;2155;365;68;10
29/05/2021;60 a 69;Hombre;1715;413;95;19
29/05/2021;70 a 79;Hombre;1132;457;113;67
29/05/2021;80 a 89;Hombre;718;398;18;121
29/05/2021;90 a 99;Hombre;198;125;0;67
29/05/2021;Mayor de 100;Hombre;6;5;0;4
29/05/2021;0 a 9;Mujer;1094;16;0;0
29/05/2021;10 a 19;Mujer;1632;17;0;0
29/05/2021;20 a 29;Mujer;1886;39;3;0
29/05/2021;30 a 39;Mujer;2162;106;6;0
29/05/2021;40 a 49;Mujer;2829;186;16;1
29/05/2021;50 a 59;Mujer;2533;274;26;6
29/05/2021;60 a 69;Mujer;1717;295;51;16
29/05/2021;70 a 79;Mujer;1185;338;49;38
29/05/2021;80 a 89;Mujer;1126;451;10;115
29/05/2021;90 a 99;Mujer;591;243;0;96
29/05/2021;Mayor de 100;Mujer;21;10;0;6
30/05/2021;0 a 9;Hombre;1081;21;3;0
30/05/2021;10 a 19;Hombre;1635;7;1;0
30/05/2021;20 a 29;Hombre;1777;38;3;0
30/05/2021;30 a 39;Hombre;1823;81;13;1
30/05/2021;40 a 49;Hombre;2382;249;35;1
30/05/2021;50 a 59;Hombre;2158;365;68;10
30/05/2021;60 a 69;Hombre;1717;413;95;19
30/05/2021;70 a 79;Hombre;1133;458;113;67
30/05/2021;80 a 89;Hombre;718;398;18;121
30/05/2021;90 a 99;Hombre;198;125;0;67
30/05/2021;Mayor de 100;Hombre;6;5;0;4
30/05/2021;0 a 9;Mujer;1095;16;0;0
30/05/2021;10 a 19;Mujer;1634;17;0;0
30/05/2021;20 a 29;Mujer;1889;39;3;0
30/05/2021;30 a 39;Mujer;2167;106;6;0
30/05/2021;40 a 49;Mujer;2831;186;16;1
30/05/2021;50 a 59;Mujer;2537;274;26;6
30/05/2021;60 a 69;Mujer;1718;296;51;16
30/05/2021;70 a 79;Mujer;1185;338;49;39
30/05/2021;80 a 89;Mujer;1126;451;10;115
30/05/2021;90 a 99;Mujer;591;243;0;96
30/05/2021;Mayor de 100;Mujer;21;10;0;6
31/05/2021;0 a 9;Hombre;1081;21;3;0
31/05/2021;10 a 19;Hombre;1636;7;1;0
31/05/2021;20 a 29;Hombre;1779;38;3;0
31/05/2021;30 a 39;Hombre;1825;81;13;1
31/05/2021;40 a 49;Hombre;2386;251;35;1
31/05/2021;50 a 59;Hombre;2163;366;68;10
31/05/2021;60 a 69;Hombre;1719;413;95;19
31/05/2021;70 a 79;Hombre;1133;458;113;67
31/05/2021;80 a 89;Hombre;718;398;18;121
31/05/2021;90 a 99;Hombre;198;125;0;67
31/05/2021;Mayor de 100;Hombre;6;5;0;4
31/05/2021;0 a 9;Mujer;1096;16;0;0
31/05/2021;10 a 19;Mujer;1635;17;0;0
31/05/2021;20 a 29;Mujer;1894;39;3;0
31/05/2021;30 a 39;Mujer;2169;106;6;0
31/05/2021;40 a 49;Mujer;2835;186;16;1
31/05/2021;50 a 59;Mujer;2540;275;26;6
31/05/2021;60 a 69;Mujer;1718;296;51;16
31/05/2021;70 a 79;Mujer;1185;338;49;39
31/05/2021;80 a 89;Mujer;1126;451;10;115
31/05/2021;90 a 99;Mujer;591;243;0;96
31/05/2021;Mayor de 100;Mujer;21;10;0;6
01/06/2021;0 a 9;Hombre;1082;21;3;0
01/06/2021;10 a 19;Hombre;1638;7;1;0
01/06/2021;20 a 29;Hombre;1784;38;3;0
01/06/2021;30 a 39;Hombre;1829;81;13;1
01/06/2021;40 a 49;Hombre;2390;251;35;1
01/06/2021;50 a 59;Hombre;2166;368;68;10
01/06/2021;60 a 69;Hombre;1722;414;95;19
01/06/2021;70 a 79;Hombre;1133;458;113;67
01/06/2021;80 a 89;Hombre;718;398;18;121
01/06/2021;90 a 99;Hombre;198;125;0;67
01/06/2021;Mayor de 100;Hombre;6;5;0;4
01/06/2021;0 a 9;Mujer;1097;17;0;0
01/06/2021;10 a 19;Mujer;1639;17;0;0
01/06/2021;20 a 29;Mujer;1899;39;3;0
01/06/2021;30 a 39;Mujer;2175;106;6;0
01/06/2021;40 a 49;Mujer;2842;186;16;1
01/06/2021;50 a 59;Mujer;2543;275;26;6
01/06/2021;60 a 69;Mujer;1720;296;51;16
01/06/2021;70 a 79;Mujer;1186;338;49;39
01/06/2021;80 a 89;Mujer;1127;451;10;115
01/06/2021;90 a 99;Mujer;591;243;0;96
01/06/2021;Mayor de 100;Mujer;21;10;0;6
02/06/2021;0 a 9;Hombre;1082;21;3;0
02/06/2021;10 a 19;Hombre;1638;7;1;0
02/06/2021;20 a 29;Hombre;1787;38;3;0
02/06/2021;30 a 39;Hombre;1835;81;13;1
